Video ID,Author,Comment,Likes,Published At
GntJXsOLU10,@tranh3dhiepphatchinhanhngh584,"trước minh cũng chạy theo công nghệ. nhưng sau này thì bỏ luôn. giờ xài con not20 ghẻ đến bung cả nắp lưng luôn :)) rồi vẫn xài. bởi điện thoại bây giờ đã đủ tính năng hữu ích rồi. hiệu năng thì cũng coi như dư xài. công nghệ cũng mức khá chứ không quá tụt hậu dù là ip hay android cũng xêm xêm nhau, cũng chả có cái gì gọi là trội hẳn, còn về sang chảnh thì điện thoại là 1 đồ trang sức phổ thông, rẻ mạt nhất nên cũng không được coi là sang chảnh nữa.",1,2024-06-05T11:45:59Z
GntJXsOLU10,@Love.Rma.009,Vãi review máy mấy chục củ mà ông bảo đáp ứng nghe gọi mạng xã hội mesenger ok 😅😅.,0,2024-06-03T16:15:24Z
GntJXsOLU10,@khoaha1923,ngon trong tầm giá,0,2024-05-30T01:03:05Z
GntJXsOLU10,@tanphattranvo425,Cho e hỏi xtmobile uy tín ko ạ,0,2024-05-29T00:45:13Z
GntJXsOLU10,@maibichthuy4631,"Anh ơi,bà em muốn có một em  đt pin trâu,sạc nhanh,tiền bạc ko thành vấn đề,mong anh rep sớm😅😅",0,2024-05-25T02:21:22Z
GntJXsOLU10,@nvtentertainment4098,"Mấy con fb , messgae ,zalo ,ytb thì nói làm gì nữa , mấy con dt 2-3tr vẫn đáp ứng mấy đó vậy . tầm 30tr no phải mang lại cái gi đó khác biệt chứ 😢",1,2024-05-24T05:22:48Z
GntJXsOLU10,@KhamphacuocsongTV-CN4.0,Máy đẹp Anh 😀👍,3,2024-05-17T14:00:49Z
GntJXsOLU10,@doannhat1929,Khi nào nó lên s100 untra thì mua,0,2024-05-12T16:08:53Z
GntJXsOLU10,@huongnguyen6002,"Mình thích con này, nhưng k có tiền nên thèm vậy thôi.",0,2024-05-11T16:19:00Z
GntJXsOLU10,@CaoucRacing,Sài dc thẻ nhớ ko nhỉ,0,2024-05-06T13:46:40Z
GntJXsOLU10,@vantaio8310,Quan trọng sd 1 thời gian có bị bung lắp lưng ko :))),1,2024-05-06T09:03:50Z
GntJXsOLU10,@ManhNguyen-lv1zj,Cá nhân mình cũng thấy s24 utra năm nay quá tốt.. Nếu so sánh với đời trước thì năm nay sam sung đã cải thiện và làm khá tốt với s24 utra !,1,2024-05-06T05:39:12Z
GntJXsOLU10,@nguyenphuc8988,"Thấy ở Viettable giá rẻ hơn nhưng không biết thế nào, bác nào mua ở đây rồi cho em ít đánh giá với",0,2024-05-03T11:25:35Z
GntJXsOLU10,@phaila1846,14prm có lên đổi sang s24U này k nhỉ,0,2024-05-01T00:25:18Z
GntJXsOLU10,@thidoanhthai3097,Sao máy e ko phải AI mà là acoun nhỉ 😊 liệu có phải máy hãng ko ạ,0,2024-04-29T13:04:04Z
GntJXsOLU10,@huyhoang8922,Nó đẹp thật ước,0,2024-04-26T16:16:26Z
GntJXsOLU10,@A55651,"Mình đang dùng 14 plus mà thấy thiết kế ip ngày càng chán thực sự, cũng đang tính đổi qua s24 ultra.",0,2024-04-23T17:33:07Z
GntJXsOLU10,@tuyencaonguyen6134,"Ghét nhất thiết kế viền vuông ko bo, rất cấn và vướng, đặc biệt đút túi quần. Ko biết ô Samsung nghĩ gì khi làm như vậy😊",2,2024-04-23T05:58:58Z
GntJXsOLU10,@dungjames6115,viên pin 5000 mAh c1 trận bóng đá hết 50% pin ở đó mày dùng được một ngày rưỡi,0,2024-04-23T02:33:19Z
GntJXsOLU10,@cỏ_nến,cả thế giới trong tầm tay,0,2024-04-21T23:37:54Z
GntJXsOLU10,@covit3379,Em thấy mng chơi tựa game này nhiều mà hông biết tên gì ai biết chỉ giúp em với 4:40,2,2024-04-21T19:16:35Z
GntJXsOLU10,@NguyenDuy27-10,Con này hiện dùng kính VR nào ổn vậy ông,1,2024-04-20T05:30:16Z
GntJXsOLU10,@muathutocrung,"KO biết nên dùng samsung hay không,thấy đăng màN HÌNH BỊ SỌC ,khi hỏng màn hình đi thay quá chi là vất,tìm màn zin mãi ko có",3,2024-04-18T04:18:49Z
GntJXsOLU10,@thoioi1761,Có lẽ mình cũng hót về một em,0,2024-04-17T23:06:05Z
GntJXsOLU10,@thanhtumusic,Thường dòng Ss sai thời gian khoảng 4 5 gì đó máy nó bị chậm lại và hay treo rất khó chịu. OPP SAI 5 NĂM VẪN MƯỢT,1,2024-04-16T12:41:41Z
GntJXsOLU10,@phamvanthao7951,"Nếu iphone 16prm co AI, thì 15prmax được cập nhật bản IOS mới có AI không vậy ạ, thank ad",1,2024-04-16T09:24:27Z
GntJXsOLU10,@ngocdaokim1979,A ơi  em  nhờ chút  Giờ muốn test màn hình s24utr làm cách nào em cảm ơn,1,2024-04-15T16:09:31Z
GntJXsOLU10,@Pepe12345-c,"S24 tốt nhưng không đáng mua vì S23 quá ổn r. Viền titan đối với mình không quan trọng và camera, hiệu năng, pin S23 đều quá ngon không có gì để chê",0,2024-04-14T16:24:06Z
GntJXsOLU10,@Khangnguyen89898,Lúc đầu mới nhìn thấy màu hơi nhạt và không đẹp. Khi vào cài đặt tone màu ấm nhìn đỡ hơn  chút,0,2024-04-13T11:34:27Z
GntJXsOLU10,@donglevan9454,Có a e nào mua ở Xt chưa ạ.. Sao nó rẻ hơn 5 đến 6tr v mn,1,2024-04-11T13:58:45Z
GntJXsOLU10,@phamvanhuy1990,"Màn phẳng nhìn ko sướng mắt, s23 ultra vẫn đỉnh. Nhìn vào doanh số là biết",0,2024-04-11T13:52:40Z
GntJXsOLU10,@leucmanh8484,S23 Ultra chip đỉnh hơn,0,2024-04-10T10:09:38Z
GntJXsOLU10,@leucmanh8484,Mẹ đang dùng zflip 5 chả nhẽ lại đổi hic,1,2024-04-10T10:08:14Z
GntJXsOLU10,@linhang2825,Cam xấu,0,2024-04-09T11:32:00Z
GntJXsOLU10,@hoangongminh9842,14prm có nên đổi sang không ạ,0,2024-04-09T07:18:48Z
GntJXsOLU10,@thanhtrinh8807,"Tui ngại vấn đề nhiệt quá mấy bro ạ , chắc chờ S25 Ultra . Mà nghe nói snap 8 gen 4 đẩy xung lên cao lắm . nóng kinh :))",7,2024-04-08T02:43:21Z
GntJXsOLU10,@hoangbao4101,Nếu ai dùng SS đủ lâu thì có lẽ sẽ biết SS có 1 app để bug hiệu năng của game và 1 vài phím tắt để chơi game rất rất đỉnh . Giảm nóng và rất mượt .,5,2024-04-07T17:28:57Z
GntJXsOLU10,@HungNguyen-fk7vj,Năm sau lắc lòi,0,2024-04-07T13:38:06Z
GntJXsOLU10,@PhatLe-no5cm,Trên shopee mall còn 22tr8 à 😂,3,2024-04-07T09:26:12Z
GntJXsOLU10,@suxipo8148,SS nó ra phẳng là đúng đắn.  Chờ Fold nó làm màn ngoài tỉ lệ như đt bình thường 😅.,9,2024-04-07T01:58:21Z
GntJXsOLU10,@aoHuyat--,Giờ nhìn samsung mà ko có sọc màn hình ko quen 🫣,0,2024-04-06T16:19:39Z
GntJXsOLU10,@cuocsongquanhta5398,S24U rất toàn diện 2024,0,2024-04-06T13:48:39Z
GntJXsOLU10,@CongangNguyen-rg2ye,Đóng cho quả sạc 100w nữa là ok Samsung ơi,0,2024-04-06T13:46:44Z
GntJXsOLU10,@trunganh654,Hien tai may minh yeu va hay bi dung máy😢,1,2024-04-06T12:54:26Z
GntJXsOLU10,@haotuthien4070,Phải nó bo tròn như iPhone sẽ cầm k cắn tay..,1,2024-04-06T12:50:24Z
GntJXsOLU10,@panameraposcher2424,Bỏ hơn 20 triệu chỉ để nghe gọi nt ms lướt fb.chịu,0,2024-04-06T10:47:35Z
GntJXsOLU10,@hoanganhlaichau3267,Ae cho hỏi ngu xíu lý do gì mà rẻ hơn tgdd và fpt chục triệu vậy. Đang muốn mua mà chưa biết đường nào mà lần,1,2024-04-06T10:40:10Z
GntJXsOLU10,@hylus2741,Nếu ko đến từ ai và màn hình thì bạn cho mình hỏi nó khác gì s23ultra vậy bạn,0,2024-04-06T06:20:40Z
GntJXsOLU10,@hoangtranminh1991,"Đang dùng S23 Ultra. Thấy S24 Ultra nâng cấp hơi ít. Phù hợp với người mua mới, mới chuyển từ phone khác qua Samsung thì mua. S23 Ultra bị mỗi cái Cam góc rộng xấu, chụp xong zoom vào vỡ nát, quá chán. Đợi cập nhật phần mềm đồng bộ với S24 Ultra xem có cải thiện gì ko",2,2024-04-06T01:46:15Z
GntJXsOLU10,@manhmai.,"M thấy chip ip15prm năm nay làm mát. Trừ khi xài camera, còn game kiểu lq pubg ấm nhẹ",0,2024-04-05T14:52:02Z
GntJXsOLU10,@Tranchuong0809,"Thề dùng ss chán lắm , nó cứ chậm chạp sau 1 năm ấy, nên dùng ios để cho chiếc đt tốt nhất mọi mặt😊",0,2024-04-05T14:02:12Z
GntJXsOLU10,@Hanhkoy1997,Máy này chơi Liên Quân tệ vl Vừa chơi vừa live TikTok giao lưu với khán giả cực kỳ tệ luôn  Chán,1,2024-04-05T13:47:53Z
GntJXsOLU10,@tuyduong2563,Tuấn ngọc cho mình ý kiến là s25 untra samsung có ra hai phiên bản 1 là dòng untra có pút và một dòng untra ko có bút để dành khoảng trống cho dung lượng bin và có chổ cho sự phát triển IA ko????,2,2024-04-05T13:19:58Z
GntJXsOLU10,@KienKaKa919,"Nghe bọn này cho đỡ buồn , thông số đọc còn không đúng 😂",0,2024-04-05T11:53:31Z
GntJXsOLU10,@duongquocvan7950,Cái viền vuông đó lỡ rớt ngay góc đó có sao ko ta,1,2024-04-05T11:30:26Z
GntJXsOLU10,@minhkhuedayy,Tuyệt vời ❤,2,2024-04-05T10:31:29Z
GntJXsOLU10,@huynhnguyenvan4669,Máy mh đang bị lỗi quá nhiệt  đây  4 ngày  rồi. Má xem youtube  mà  nó muốn bỏng  tay phải  tắt nguồn...30tr 😢 thất  vọng...lên từ  s10 5g camera s24ultra  thấy k đáng,6,2024-04-05T05:36:26Z
GntJXsOLU10,@boomxstudy,"duy luân mới khen nứt nở AI luôn,bên này thì chê kaka",0,2024-04-05T01:29:13Z
GntJXsOLU10,@caphesua.,"Mình lên đời từ 14 pro max lên s24U xài nó sướng thiệt, chắc mình bỏ apple luôn nếu samsung giữ được phong độ như vầy",8,2024-04-05T01:08:06Z
GntJXsOLU10,@ManTam-d3k,Samsung thọt hơn Xiaomi rất rất nhiều. Huawei mà bán chính hãng thì samsung hửi shit còn không có,0,2024-04-05T00:10:58Z
GntJXsOLU10,@AnNguyen-lm3eg,Ngoài việc 4 cạnh không bo góc càm rất khó chịu thì mọi thứ ok nếu bo nhẹ 4 gọc cạnh giống redmagic 8 thì ok,1,2024-04-04T18:47:19Z
GntJXsOLU10,@Kakiem8489,Thích nhất con này ở cái màn hình phẳng. Chắc chờ đến khi ra S26 ultra thì sẽ mua S24 ultra 😂,4,2024-04-04T17:32:58Z
GntJXsOLU10,@ngolongthang1986,👍,0,2024-04-04T17:32:30Z
GntJXsOLU10,@thaihuynh1355,"S23 ultra đập hôp T11/23 giờ kẹt nút volume cứ dính dính, samsung gia công quá tệ",0,2024-04-04T17:04:37Z
GntJXsOLU10,@longdophi3247,"E dùng thi thoảng bị nóng cao đột xuất cứ phải tắt hết app đợi cho giảm nhiệt, hơi phiền chút , có bác nào bị giống k ạ?",2,2024-04-04T16:27:41Z
GntJXsOLU10,@blackknxk6258,"Đang sài s24ultra thì thực sự rất thức ảnh ok chụp ban đêm thì công nhận đẩy sáng cao thực sự và lúc chụp phải đợi 3s để đẩy sáng có thể do mình bật tiết kiệm pin, ngoài ra thì ko cần dùng AI lắm do mình ko phải người bên mảng sáng tạo, chỉ dùng bình thường đọc truyện và chụp ảnh thôi",0,2024-04-04T16:16:54Z
GntJXsOLU10,@huy7665,chắc t hên t mua máy khe sim éo bị kênh,0,2024-04-04T15:55:07Z
GntJXsOLU10,@lenhhosung4433,Thích nhất samsung ở màn hình đẹp,0,2024-04-04T15:31:57Z
GntJXsOLU10,@TamPhat-ux9ds,"Từ 14 pro max thay vì lên 15 prm thì tôi đã quyết định đổi s24 ultra, mới dùng được 7 ngày nhưng thật sự thấy đó là lựa chọn đúng đắn.. đã từng đổi s22 ultra qua 14 prm vì thấy nhiều cái chưa thật sự ưng samsung nhưng với s24 ultra năm nay là sự khác biệt rõ về chất lượng samsung đang tốt lên từng ngày",24,2024-04-04T15:08:45Z
GntJXsOLU10,@minhchi9488,Với mình dùng samsung chỉ đơn giản vì màng hình còn Iphone thì khi nào mất viên thuốc may ra còn suy nghĩ lại,15,2024-04-04T14:44:19Z
GntJXsOLU10,@longnguyen-by4tt,"Ad có nghĩ samsung nên kết hợp với 1 hãng camera bên ngoài để làm lại ống kính có chất lượng vật lý tốt hơn không, phần mềm sửa ảnh trong samsung thì ngon rồi nhưng nếu so với xaomi 14u + leica thì chụp chân dung xaomi có phần nhỉnh hơn và điều này xuất phát từ phần cứng của camera kết hợp với leica hơn ạ.",10,2024-04-04T14:30:29Z
GntJXsOLU10,@inhdunghoang2891,"Nhầm 2 chỗ kìa, camera tele 5x, không phải 10x, vs góc rộng là 0.6, k phải 0.5",8,2024-04-04T14:26:48Z
GntJXsOLU10,@traduma,"Mình dùng s24u, tắt Always on display nhưng cứ sạc xong điện thoại nó lại tự bật. Cay thật",4,2024-04-04T14:16:11Z
GntJXsOLU10,@vualocbinh,Pin kém hơn 15 pro max . Mình đang dùng cả 2,2,2024-04-04T14:04:11Z
GntJXsOLU10,@TâmMinh-i2d,Mình thấy khả năng zoom 100x kém hơn 1 chút so với s23 ultra,1,2024-04-04T14:01:23Z
GntJXsOLU10,@mayhr992,"có nhầm không nhỉ em nghe màn hình s24 ultra nhợt nhạt., ko nịnh mắt bằng s23 ultra mà nhỉ,//////",3,2024-04-04T13:39:31Z
GntJXsOLU10,@DucHuy689,Đang dùng. Chỉ chê mỗi cái camera trước ( xấu thậm tệ) vì mình đang dùng song song với ip15prm,3,2024-04-04T13:35:36Z
GntJXsOLU10,@VnKenny,"Công nhận S24U năm nay đỉnh, nếu nói là hoàn hảo thì hơi quá nhưng chắc chắn là 1 trong những con đỉnh nhất thế giới smartphone hiện tại",57,2024-04-04T13:27:37Z
S0vldC2uLfw,@realvatvostudio,► Mua Galaxy S24 Ultra giá tốt: https://cellphones.com.vn/samsung-galaxy-s24-ultra.html?utm_source=pr&utm_medium=vatvo&utm_campaign=samsung-galaxy-s24-ultra.html_25022024,8,2024-02-25T12:13:09Z
S0vldC2uLfw,@phamquangtin,Reviewer nói nhiều quá,0,2025-11-28T08:57:49Z
S0vldC2uLfw,@quangphuongbangcoiquangphu7330,🎉🎉,0,2025-11-27T19:24:50Z
S0vldC2uLfw,@nguyentatam2001,Sticker mua ở đâu vậy a rcn?,0,2025-11-16T05:01:53Z
S0vldC2uLfw,@Phuocthanh95,"Đánh giá lại con S24U này trong cuối năm 2025 đi shop. Về Hiệu năng, AI trong 3-4 năm tới như thế nào. Chúc team nhiều sức khoẻ",0,2025-10-07T02:41:59Z
S0vldC2uLfw,@VietNguyen-yo9rf,Sài s24u hơn nửa năm rồi cx từ ip chuyển qua đánh giá tối ưu ip app tốt hơn nhưng riêng khoản tính năng tùy biến vs công vc thì ss vẫn best,1,2025-09-10T16:29:32Z
S0vldC2uLfw,@machaminh3568,Ghét nhất vẫn là cái camera ở trước như nốt ruồi trên mặt vậy,0,2025-09-02T13:35:34Z
S0vldC2uLfw,@machaminh3568,Bây giờ giá chỉ hơn chục quá ok,0,2025-09-02T13:29:26Z
S0vldC2uLfw,@nguyenhuynhnhu4510,🤗,0,2025-07-07T04:05:30Z
S0vldC2uLfw,@longtruong4224,Zay chi dang thoi ko dang cường lực dc ah,0,2025-05-18T04:44:07Z
S0vldC2uLfw,@carlawanarat,"mình xài ip8+ từ thời 2018 đến nay rồi muốn đổi máy. Mình ko chạy theo xu hướng, chỉ cần bền, gõ phím ko lag, bảo mật tốt, máy mạnh thì nên mua ip hay ss S hay ss note vậy mn?",0,2024-12-28T08:42:29Z
S0vldC2uLfw,@hungquang4222,"Xem xong video này, chuyển sẽ chuyển từ ip sang ss",0,2024-12-13T22:42:35Z
S0vldC2uLfw,@xuanphung4560,hơi thất vọng phần chụp ảnh ạ! hic. 15prm đổi qa s24 thấy hơi thất vọng. huhu. cứ hy vọng mãi chụp ảnh,0,2024-12-09T05:30:03Z
S0vldC2uLfw,@TungPhamHuu-m6e,Nói vể chiều lòng ng dùng thì ss với vivo là hay làm.,0,2024-12-03T13:19:07Z
S0vldC2uLfw,@huyhoangtran6436,Xâm MInh nhiều quá nhìn phi châu...,0,2024-11-30T05:21:53Z
S0vldC2uLfw,@nguyenducthang,Cái đáng giá nhất là cái màn hình phẳng. Akay từ đợt mua s21 về ko tài nào dán cường lực cứng được....bực mình vì cái màn hình cong rất nhiều.,0,2024-11-22T12:22:13Z
S0vldC2uLfw,@thaohop1234,"iphone 16 prm giờ vẫn lỗi bàn phím, xách dép mà chạy theo s24u",0,2024-11-22T05:48:14Z
S0vldC2uLfw,@TuanLe-px8sn,Anh dùng vsmart vẫn chạy phà phà,0,2024-10-31T12:52:28Z
S0vldC2uLfw,@j.d.5493,Cái gì nữa AOD giống Iphone?,0,2024-10-16T23:49:39Z
S0vldC2uLfw,@ChienNguyen-jf6iy,Mình thấy có tiền thì mua cả 2 em. Cảm giác mua đồ mới phê lắm,1,2024-10-11T07:50:53Z
S0vldC2uLfw,@quangsirotn5094,Bố của Iphone 16 chứ 15,0,2024-09-28T15:27:45Z
S0vldC2uLfw,@vudangxuat,"Điện thoại bây giờ bão hoà rồi. Vivo bây giờ chụp đẹp hơn cả iPhone, mượt hơn cả gg pixel. Phần cứng thì cũng đến giới hạn rồi. Điện thoại gập là xu hướng😂😂",0,2024-09-22T18:41:13Z
S0vldC2uLfw,@hoanglongle2883,"Có ai thấy one ui ngày càng khó sài ko, cảm giác cứ bị mất cảm giác thân thuộc ấy",0,2024-09-15T09:30:27Z
S0vldC2uLfw,@lleanhvu,Sau 8 tháng thì mình mới xuống tiền mua S24 Ultra từ Xiaomi 11T xài gần 3 năm rồi ❤❤❤,2,2024-09-11T03:17:33Z
S0vldC2uLfw,@dinhcuongdinh1701,S24 đẹp quá. Nét quá nhỉ.,0,2024-08-17T15:34:59Z
S0vldC2uLfw,@TxujzebTsab,33tr này mà rơi thì tiếc quá,0,2024-08-15T05:49:56Z
S0vldC2uLfw,@NamLe-tw7jb,Không thấy ai đánh giá về tính bảo mật nhỉ 🤔,1,2024-07-31T14:44:35Z
S0vldC2uLfw,@TruongthanhNguyen-b6m,Mình đang sài note10 plus bị bể mành thay nhiều tiền quá mình mua s24 luôn 😂,0,2024-07-28T09:18:09Z
S0vldC2uLfw,@PhúYênQuêTui,",,ac,#",0,2024-07-24T17:43:17Z
S0vldC2uLfw,@xuongdongcaocap,quá tuyệt vời,0,2024-07-08T12:06:05Z
S0vldC2uLfw,@quianh4577,Mới lên s24 ul cảm thấy pin k bằng s23 ul,1,2024-06-30T13:57:00Z
S0vldC2uLfw,@khangbao8930,"Chị nghe em nói bin dùng rất lâu.  Sau chị sử dung nữa ngày đã hết rồi, em hướng dẫn giúp chị với  Cảm ơn em",0,2024-06-22T17:11:04Z
S0vldC2uLfw,@ngochannguyenthanh3840,"Mình thấy là đầy sức thuyết phục luôn ấy. Vừa có tình năng AI, màn hình chóng chói, màn hình phẳng, nâng cấp chip nữa.",6,2024-06-17T08:58:46Z
S0vldC2uLfw,@lynnaly1726,Sao lại ví dụ chị Hoa 1 phụ nữ lớn tuổi có gia đình chỉ cần 2p đã có thể dùng được nhỉ? 😮,0,2024-06-15T18:56:40Z
S0vldC2uLfw,@tinhvo9709,Con này có bị màng hình như dòng note k nhỉ.,0,2024-05-30T03:26:30Z
S0vldC2uLfw,@ntnghia2001,Samsung cứ khưng khưng cái thiết kế vừa dày vừa vừa vuông vứt xấu vãi mà cứ làm ngại mua s24 cũng vì thiết kế của nó xấu nhất là đối với con gái ko thích hợp nên mua iphone luôn mặc dù ko thích sài ios,0,2024-05-25T01:25:38Z
S0vldC2uLfw,@nangluongmattroi68,Mình mua rồi  Bỏ iphone luôn  Bỏ không phải vì ss ngon hơn Chủ yếu vì cv,0,2024-05-24T16:39:47Z
S0vldC2uLfw,@QTMIXOFF,"Minh đang sai galaxy s24 ultra Minh đang dung quá tuyệt với camera khỏi chê luôn cực nét chơi games quá mượt,   tôi ghét nhất là cái pin nhánh hết",1,2024-05-20T04:02:57Z
S0vldC2uLfw,@nhutquangmovo4243,"Đúng, cái màn hình cong xàm vcl.",0,2024-04-22T02:02:21Z
S0vldC2uLfw,@thanhnamo120,Sao thấy màu nó nhạt nhạt,1,2024-04-16T09:34:08Z
S0vldC2uLfw,@vumac9278,Fpt bh còn 27 tr thui đúng ko mn,0,2024-04-14T09:32:32Z
S0vldC2uLfw,@DungNguyen-ee8je,Một bài đánh giá rất chi tiết.cám ơn bạn.,2,2024-04-13T11:16:29Z
S0vldC2uLfw,@chieunguyen2881,Mọi thứ điều ổn đến lúc nó bị sọc màn 🥺 Tui Sài 2 còn note 20 utra bị sọc.. đổi qua s21 plus Sài dc thời gian soc típ.. Sợ mấy máy màn siêu mỏng lắm,4,2024-04-11T07:55:28Z
S0vldC2uLfw,@remakeclip5259,"Apple ra cái gì nó copy cái đó, king of copy. Từ bỏ jack 3.5mm, rồi tai thỏ, bỏ cục sạc, cách lột seal giấy, giao diện phần mềm, hiệu ứng chuyển cảnh,…bảo sao xưa apple nó kiện thắng thì đúng rồi😂",0,2024-04-10T11:25:20Z
S0vldC2uLfw,@phungdinhtuvlog,E xin link mua gọng kính giống a,0,2024-04-10T08:30:00Z
S0vldC2uLfw,@Đạt-Min,nhìn cứ tưởng xperia sony hông á,0,2024-04-09T04:00:50Z
S0vldC2uLfw,@amthucqc2868,"Mổ tả máy s24 rờm rà quá,ko đi thẳng chủ đề",1,2024-04-06T20:46:12Z
S0vldC2uLfw,@lephucsg,"Mình không hiểu là nếu sửa lỗi chính tả thì nó đã làm đúng rồi mà, còn kiểu viết thì nó mới viết hoa chứ bạn đang vừa sai ""chính tả"" vừa sai ""cách viết"" 2 cái đó nó khác nhau mà",0,2024-04-04T12:36:17Z
S0vldC2uLfw,@uocnguyen2506,S24 &15prm  cứ khen ngon và chê bằng thừa bởi vì đều đứng đầu rồi.. Video hơi dài dòng,1,2024-04-04T05:17:11Z
S0vldC2uLfw,@kimhuynh2304,"One UI 6.1 phần tạo ảnh ghép quá tệ, thua xa app Hypic",0,2024-04-04T02:58:31Z
S0vldC2uLfw,@jacksonsimmons1998,Rương Bách Thú chập chững bước vào thế giới công nghệ nhưng rất sáng tạo 😘,0,2024-03-26T23:02:53Z
S0vldC2uLfw,@HaiLong94,Màn hình không nên quá sáng bóng LED sẽ nhanh bị già,0,2024-03-26T17:12:51Z
S0vldC2uLfw,@ĐìnhHoàngTrọng-d9y,"Ai cung thich dt ngon het e oi,chang may la ko du tien thoi",0,2024-03-26T09:35:16Z
S0vldC2uLfw,@tientran989,😮,0,2024-03-22T02:25:02Z
S0vldC2uLfw,@tientran989,Galaxy S24.,0,2024-03-22T02:22:19Z
S0vldC2uLfw,@6spro,"Thu cũ đổi mới của samsung giờ hết ngon rồi, thử test note 20 ultra nó thu lại 3tr... bán sang tay còn được 8tr",0,2024-03-21T15:21:49Z
S0vldC2uLfw,@haiiepao6103,Đẩge cấp😊,0,2024-03-20T19:52:04Z
S0vldC2uLfw,@minhtrungle8805,chỉ biết ước,0,2024-03-19T05:21:05Z
S0vldC2uLfw,@minhtrungle8805,ước gì sỡ hữu em nó nhỉ 🤔🤔🤔🤔🤔🤔,1,2024-03-19T05:20:50Z
S0vldC2uLfw,@NguyenTrung-rt6qf,13:30 một phần rất lớn là vn hàn quốc đã trở thành đối tác toàn diện rồi 😂,0,2024-03-18T15:55:50Z
S0vldC2uLfw,@duyminhvlogs7890,Mình ko thích màn hình cong từ lúc mình làm rơi nhẹ con s7 edge tới giờ khoản cách chưa dc gan tay mà bể chán màn hình cong,0,2024-03-18T03:46:59Z
S0vldC2uLfw,@kienduong4823,Loa ở cạnh dưới bên trái là một điểm trừ,0,2024-03-17T02:40:23Z
S0vldC2uLfw,@NhấtTrầnThống-j2j,ah nói về con nubia neo 2 5g sắp ra rồi đó mong ah rep,0,2024-03-16T14:14:29Z
S0vldC2uLfw,@sarimivietphong,"Xem clip nta rồi thấy ""không phải chỉ mình thấy như vậy"" ôi zồi ôi lộ lẽo qé 😅",0,2024-03-15T18:29:40Z
